Market,Category,URL,ASIN,Date,Time,Title,Ratting,Availability,Desc,list_price,Image,Brand,Seller_Rank,customer_ratting,ship_by,sold_by,Is_new,Date_First_Available,Tables
US,automotive,https://www.amazon.com/dp/B00ZOKJVAG,B00ZOKJVAG,28/05/2022,15:12:23,kinder Fluff Car Window Shade (4Pack)-The Only Certified Car Window Sun Shade for Baby Proven to Block 99.95% UVR - Mom's Choice Gold Award Winning -Car Window Shade for Baby- Car Seat Sun Protection,4.3 out of 5 stars,In Stock.,"About this itemThis fits your . Make sure this fits by entering your model number. The only car window shades CERTIFIED to block 99.79% of UVA & 99.95% of UVB. SPF100 & UPF 50+This set contains 2 transparent & 2 semi-transparent car window covers to use according to your needMade of 120 GSM,15S Film & a unique clamp, it's the most durable automotive interior sun protectionThese foldable baby car window shades are designed to fit any windows . Each car shade is 20""x12""Best as baby shower gift , car accessories for men, women , babies & pet in car,truck,suv,van,bus.› See more product details",$14.86,https://images-na.ssl-images-amazon.com/images/I/61ZEebG3pNL.__AC_SY300_SX300_QL70_FMwebp_.jpg,Kinder Fluff,#59 in Automotive (See Top 100 in Automotive)#1 in Car Seat Sun Protection#2 in Side Automotive Window Sunshades#3 in Amazon Launchpad Small Business Promotion,"19,944 ratings",Ships from Amazon , KinderFluff,No,"June 15, 2015","{'ASIN': 'B00ZOKJVAG', 'Customer Reviews': '4.3 out of 5 stars19,944 ratings4.3 out of 5 stars', 'Best Sellers Rank': '#59 in Automotive (See Top 100 in Automotive)#1 in Car Seat Sun Protection#2 in Side Automotive Window Sunshades#3 in Amazon Launchpad Small Business Promotion', 'Date First Available': 'June 15, 2015', 'Manufacturer': 'Kinder Fluff', 'Brand': 'Kinder Fluff', 'Model': 'FBA_KF2 Car-Shade', 'Item Weight': '3.2 ounces', 'Product Dimensions': '20 x 0.1 x 12 inches', 'Item model number': 'KF2 Car-Shade', 'Is Discontinued By Manufacturer': 'No', 'Manufacturer Part Number': 'FBA_KF2 Car-Shade', 'Special Features': ""Mom's Choice Gold Award Winner, The Only Certified Sunshades in The Market Proven to Block 99.95 % UVR., Extendable, Made of 120 GSM Mesh & 15s Film, with Maximum Sun Protection 50+ UPF/SPF 100"", 'Safety Rating': 'ASTM D 6603-19'}"
US,automotive,https://www.amazon.com/dp/B01K478YBA,B01K478YBA,28/05/2022,15:12:41,Shynerk SH-M-02 Baby car mirror,4.6 out of 5 stars,In Stock.,"[Safety Tested & Parent approved] As parents ourselves, we know safety is a top priority.Shynerk baby mirror features a shatter-proof safety which has been crash tested and certified to provide peace of mind that in the event of an accident, your little one is safe. The black polymer plastic holds the mirror tightly in place, furthering the safety of the mirror and making it both lightweight and durable. [Largest mirror &Clearest View] No longer will you need to go through the checklist of reasons baby could be crying, as our specially designed mirror features a Crystal Clear Convex mirror surface, allowing you to see your child from head to toe. The attached ball joint is strong, and rotates 360 degrees, allowing you to choose your preferred viewing angle.Its dimensions are 11.8'' x 7.5'', larger than most baby car mirror. [The Best Deal On The Market] You don't need to break the bank to equip your car with essential accessories. This is why we offer you the Shynerk baby car mirror at the best price you will find. Why pay more for all the same benefits? Click Add To Cart Now For This Lovely Baby Car Mirror!","['$21.99', '$14.99']",https://images-na.ssl-images-amazon.com/images/I/61xyCroSLEL.__AC_SY300_SX300_QL70_FMwebp_.jpg,Shynerk,#71 in Automotive (See Top 100 in Automotive)#1 in Automotive Interior Mirrors#2 in Rear Facing Car Seat Mirrors,"13,140 ratings",Ships from Amazon , Woot,Yes,"August 10, 2016","{'ASIN': 'B01K478YBA', 'Customer Reviews': '4.6 out of 5 stars13,140 ratings4.6 out of 5 stars', 'Best Sellers Rank': '#71 in Automotive (See Top 100 in Automotive)#1 in Automotive Interior Mirrors#2 in Rear Facing Car Seat Mirrors', 'Date First Available': 'August 10, 2016', 'Manufacturer': 'Shynerk', 'Brand': 'Shynerk', 'Model': 'Baby car mirror', 'Item Weight': '13.4 ounces', 'Product Dimensions': '11.8 x 7.4 x 1.1 inches', 'Item model number': 'SH-M-02', 'Is Discontinued By Manufacturer': 'No', 'Manufacturer Part Number': 'SH-M-02', 'Mirror Lens Type': 'Convex', 'Lift Type': 'Manual'}"
US,automotive,https://www.amazon.com/dp/B071XB18BF,B071XB18BF,28/05/2022,15:12:49,CAR GUYS Detailing Super Cleaner - Effective Interior Car Cleaner - Best for Leather Vinyl Carpet Upholstery Plastic Rubber Fabric and Much More! - 18 Oz Kit,4.5 out of 5 stars,In Stock.,"About this itemThis fits your . Make sure this fits by entering your model number. ✅ The Hype is Real! – Are you tired of using cleaners that work, but not as good as you expected?! You won’t experience that here! Our newly formulated multisurface cleaner is made with the newest advancements in nano-technology to effectively lift away dirt and grime at the molecular level. No more wasting time and energy with nonsense products made with old science and technology!✅ Replace your Cabinet of Chemicals! – Do you get confused by all the different types of cleaning supplies that are available? It gets frustrating fast! Just cleaning your vehicle requires some special deep stain remover, a chemical solvent to get rid of bug and tar, a separate floor mat and inner dash cleaner.. and the list goes on and on! Keep it simple with one multipurpose product, CarGuys Super Cleaner... the KING OF ALL CLEANERS !✅ Super Clean any Surface! – This multi surface product works on absolutely every interior or exterior surface except glass and delicate instrument panel screens! That means this ONE PRODUCT will clean upholstery , fabric , canvas , leather , vinyl , plastic , rubber , bird poop , grease , tree sap , metals , wood trim and so much more! This is the most versatile multi-purpose cleaner on the market!✅ Why choose CAR GUYS? – We Care About Quality! Our products are made with the latest advancements in science, using the best equipment available. This helps us make consistently high quality products that always work great! Every formula we make is mixed and bottled, in the USA, by hard working Americans!✅ We Care About Customer Satisfaction! – We're Not Happy, If You're Not Happy! If you're not happy with our product, for ANY REASON at all, get in contact with CAR GUYS anytime after your purchase, and we’ll be happy to provide a full refund. So what are you waiting for?! -- Click 'Add to Cart' Now!› See more product details",$16.97$16.97,https://images-na.ssl-images-amazon.com/images/I/71ROccqTJtL.__AC_SX300_SY300_QL70_FMwebp_.jpg,CAR GUYS,#81 in Automotive (See Top 100 in Automotive)#1 in Automotive Vinyl Care Products#4 in Cleaners#16 in All-Purpose Household Cleaners,"19,260 ratings",Ships from Amazon , CAR GUYS,No,"June 14, 2017","{'ASIN': 'B071XB18BF', 'Customer Reviews': '4.5 out of 5 stars19,260 ratings4.5 out of 5 stars', 'Best Sellers Rank': '#81 in Automotive (See Top 100 in Automotive)#1 in Automotive Vinyl Care Products#4 in Cleaners#16 in All-Purpose Household Cleaners', 'Date First Available': 'June 14, 2017', 'Manufacturer': 'CAR GUYS', 'Brand': 'CAR GUYS', 'Item Weight': '1.12 pounds', 'Package Dimensions': '10.39 x 4.13 x 3.98 inches', 'Item model number': '8542145820', 'Is Discontinued By Manufacturer': 'No', 'Manufacturer Part Number': 'SC-18OZ-KIT'}"
US,automotive,https://www.amazon.com/dp/B000CETHT4,B000CETHT4,28/05/2022,15:13:06,Blackstone 5017 Grease Cup Liners for Rear Grease Griddles - 10-Pack,4.8 out of 5 stars,In Stock.,Blackstone 5017 Grease Cup Liners for Rear Grease Griddles - 10-Pack,$4.14,https://images-na.ssl-images-amazon.com/images/I/71ww6EQvBWL.__AC_SY300_SX300_QL70_FMwebp_.jpg,Blackstone,#111 in Automotive (See Top 100 in Automotive)#2 in Grease Guns,"1,857 ratings",Ships from Amazon.com , Amazon.com,Yes,,"{'Product Dimensions': '8 x 3.5 x 4 inches', 'Item Weight': '4.2 ounces', 'Manufacturer': 'Blackstone', 'ASIN': 'B000CETHT4', 'Country of Origin': 'China', 'Item model number': '5017', 'Customer Reviews': '4.8 out of 5 stars1,857 ratings4.8 out of 5 stars', 'Best Sellers Rank': '#111 in Automotive (See Top 100 in Automotive)#2 in Grease Guns'}"
US,automotive,https://www.amazon.com/dp/B07Y2V1HXV,B07Y2V1HXV,28/05/2022,15:13:17,"UK Ireland Scotland Power Adapter Plug, TESSAN Type G Travel Adaptor with 2 USB Charger Ports 2 American Outlets, US to London England British Hong Kong Irish Kenya Dubai Wall Adapter",4.7 out of 5 stars,In Stock.,"About this itemThis fits your . Make sure this fits by entering your model number. Type G Plug Adapter: US to UK plug adapter, UK 3 pin prong adapter can work in London, Ireland, Scotland, England, Kenya, Cyprus, Malta, Malaysia, Singapore, Hong Kong, UAE, Dubai, Dominica, Cambodia, Uganda, Yemen(Tips: Some European countries may need Type C adapter, such as France Italy, please check before travel)4 in 1 Input Wall Adapters for Ireland Outlet: UK Adapters for Travel, accept the standard N American 2 and/or 3 prong flat pin plug; Support dual range input of 100V to 250V, 10A, max 2500W. Dual smart USB charges up to 2.4A, ideal for phones, laptops, tablet; Suitable for the traveler, businessman and students abroadPhone Holder and Indicator: TESSAN UK power adapter for Ireland has a phone holder on the top to place your phone while charging; The indicator let you know the power is on/off; No surge protection, no cords, making the UK outlet adapter fully cruise ship approvedPlease Note: It is not a voltage converter. Can not convert voltage from 220V to 110V or vice versa; It is only compatible for dual voltage device, especially your hair dryer, straightener, electric toothbrush or curling irons, otherwise you may need a power converterSuitable for Any Occasions: TESSAN travel adapter is small size and suitable for bedroom, bathroom, kitchen and college dorm room","['$16.99', '$12.74']",https://images-na.ssl-images-amazon.com/images/I/61mJvHUg9HL.__AC_SX300_SY300_QL70_FMwebp_.jpg,TESSAN,#84 in Automotive (See Top 100 in Automotive)#2 in Power Converters,"1,266 ratings",Ships from Amazon , Tessan Direct,Yes,"September 19, 2019","{'Package Dimensions': '3.23 x 3.15 x 2.83 inches', 'Item Weight': '3.53 ounces', 'ASIN': 'B07Y2V1HXV', 'Item model number': 'TS-WM02-UK', 'Customer Reviews': '4.7 out of 5 stars1,266 ratings4.7 out of 5 stars', 'Best Sellers Rank': '#84 in Automotive (See Top 100 in Automotive)#2 in Power Converters', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'September 19, 2019', 'Manufacturer': 'TESSAN', 'Country of Origin': 'China'}"
US,automotive,https://www.amazon.com/dp/B08JLNDHJV,B08JLNDHJV,28/05/2022,15:13:31,"UNBREAKcable Bluetooth 5.0 FM Transmitter for Car, [PD 20W + QC 3.0] [Stronger Microphone & HiFi Bass Sound] Cigarette Lighter Radio Music Adapter Charger, Supports Hands-Free Siri Google Assistant",4.3 out of 5 stars,In Stock.,"About this itemThis fits your . Make sure this fits by entering your model number. 【PD 20W & QC 3.0 Fast Charging】The car adapters can fast charge two devices simultaneously via PD20W and QC3.0 port, 4X faster than standard chargers, in addition, it also features a USB charging port (5V/1A) as a USB flash drive port to play music.【Advanced Bluetooth 5.0 Technology】Built-in Bluetooth 5.0 chip provides a more stable connection for streaming music over FM frequency and making hands-free calls, allowing for faster pairing with compatible devices, built-in microphone, supporting smart voice navigation from your phone, streaming the audio from navigation app/Siri/Google Assistant to your car. Easy to answer or end a call with one key. No need to pick up and hold your phone. Make your driving process safer.【Strong Dynamic Hi-Fi bass boost & Backlit】Exclusive bass key-press juicing up the stereo effect makes this device stand out, which offers you crystal-clear sound while you are enjoying the long ride with your beloved ones. Besides, surrounding blue LED backlit pulsing with the rhythm.【Secure Joystick Design】We select user-friendly analog joystick controller, superior to competitor’ usual rotary switch, which simplify the whole operation by simply pulling the stick, saving the trouble and ensuring driving safety at the same time.💗【Wide Compatibility & Exclusive Lifetime Warranty Service】Fit most devices that support Bluetooth function, and all vehicle type including car, van and truck(12-24V). Our philosophy is to serve every customer. Whatever the issue you meet, feel free to contact us to find a satisfying solution. We provide 36 Months warranty and lifetime support.",$26.99,https://images-na.ssl-images-amazon.com/images/I/718c8JoFZKL.__AC_SX300_SY300_QL70_FMwebp_.jpg,UNBREAKcable,#3 in MP3 Player FM Transmitters,"2,211 ratings",Ships from Amazon , GOMUM,No,"September 22, 2020","{'Package Dimensions': '4.92 x 2.4 x 1.81 inches', 'Item Weight': '2.08 ounces', 'ASIN': 'B08JLNDHJV', 'Item model number': 'UBCH261', 'Customer Reviews': '4.3 out of 5 stars2,211 ratings4.3 out of 5 stars', 'Best Sellers Rank': '#3 in MP3 Player FM Transmitters', 'Date First Available': 'September 22, 2020', 'Manufacturer': 'UNBREAKcable'}"
US,automotive,https://www.amazon.com/dp/B071F82CYJ,B071F82CYJ,28/05/2022,15:13:44,"Drive Auto Car Trunk Organizer - Collapsible, Multi-Compartment Automotive SUV Car Organizer for Storage w/ Adjustable Straps - Truck & Car Accessories for Women and Men - Black",4.7 out of 5 stars,In Stock.,"About this itemThis fits your . Make sure this fits by entering your model number. COLLAPSIBLE - Car organization is now easy to come by with the Drive Auto car trunk organizer. It can be resized to fit large or small vehicle spaces and conveniently folds away when not in use.SECURE - Skip the loose clutter. This car storage organizer features our Tie-Down Strap System to keep belongings in place while on the road. Just fasten to the backseat or anchor points in the trunk.CAPACITY - Each SUV & truck organizer makes tidying the interior of your car effortless. The storage trunk has multiple compartments to hold groceries, tools, cables, work materials, and other items.DURABLE - If you're looking for car organizers and storage space that stay upright for the ride, our truck bed organizer comes reinforced with a waterproof lining and stiff base plates in every panel.SATISFACTION - Whether you purchase these car and truck accessories as a gift or for yourself, our team is available 24/7 to answer questions or concerns about your trunk organizer for car storage.› See more product details",$25.99,https://images-na.ssl-images-amazon.com/images/I/71UKtvNXfZL.__AC_SX300_SY300_QL70_FMwebp_.jpg,DRIVE AUTO PRODUCTS,#1 in Automotive (See Top 100 in Automotive)#1 in Trunk Organizers,"52,716 ratings",Ships from Amazon ," Orythia, Inc,",Yes,"July 11, 2017","{'ASIN': 'B071F82CYJ', 'Customer Reviews': '4.7 out of 5 stars52,716 ratings4.7 out of 5 stars', 'Best Sellers Rank': '#1 in Automotive (See Top 100 in Automotive)#1 in Trunk Organizers', 'Date First Available': 'July 11, 2017', 'Manufacturer': 'Drive Auto Products', 'Brand': 'DRIVE AUTO PRODUCTS', 'Item Weight': '3 pounds', 'Product Dimensions': '23 x 17 x 10.75 inches', 'Country of Origin': 'China', 'Item model number': '8542118733', 'Is Discontinued By Manufacturer': 'No', 'Exterior': 'Textured', 'Manufacturer Part Number': '635635176471', 'Special Features': 'Front Seat Mode'}"
US,automotive,https://www.amazon.com/dp/B085CD27GQ,B085CD27GQ,28/05/2022,15:14:04,"OQTIQ 3-in-1 Suction Cup Phone Holder Windshield/Dashboard/Air Vent, Dashboard & Windshield Suction Cup Car Phone Mount with Strong Sticky Gel Pad, Compatible with iPhone, Samsung & Other Cellphone",4.4 out of 5 stars,In Stock.,"About this itemQuick One-Button Release: Just press the release button on the back of the cradle, clamp arms will smoothly slide to release your device, and you can easily take off your cellphones.Enhanced Sticky Suction Cup: Keeping the phone steady while you drive ​are reusable gel pads that adhere to any flat or curved portion of your dashboard, and work well in hot and cold conditions. A strong suction cup securely locks on your windshield or dashboard to keep your smartphone safe and sound while you take calls and view navigation instructions.Perfect Flexibility: Freely adjust your habitual and comfortable viewing angles due to 360 degrees of rotating ball joint. You can adjust your phone at any angle without blocking your view. With a telescopic arm, the arm can be extended from 4.2 to 5.8 inches. It’s very convenient to adjust the distance between you and the holder.Broad Compatibility: Perfect for phones(4-6.8inches). Compatible with iPhone 13/12/X/ Xs/ 8 plus/ 8/ 7 plus/ 7/ 6s plus, Samsung Galaxy S10/ S10e/ S9/ S8, Samsung note 4/5/6/7/8/9 Google Pixel 2XL, LG G6 etc.Versatile: The OQTIQ car phone holder is an affordable, multi-functional car phone holder with an air vent clip and a suction cup that you can mount on your air vent, windshield, or dashboard. If you’re looking for a car mount that offers a little something extra, the Oqtiq phone holder is an ideal choice.",$17.99,https://images-na.ssl-images-amazon.com/images/I/61Ze4-E9shL.__AC_SX300_SY300_QL70_FMwebp_.jpg,OQTIQ,#288 in Cell Phones & Accessories (See Top 100 in Cell Phones & Accessories)#12 in Cell Phone Automobile Cradles,"3,779 ratings",Ships from Amazon , OQTIQ INC.,No,"March 2, 2020","{'Product Dimensions': '6 x 3 x 3 inches', 'Item Weight': '8.4 ounces', 'ASIN': 'B085CD27GQ', 'Customer Reviews': '4.4 out of 5 stars3,779 ratings4.4 out of 5 stars', 'Best Sellers Rank': '#288 in Cell Phones & Accessories (See Top 100 in Cell Phones & Accessories)#12 in Cell Phone Automobile Cradles', 'Special Features': 'Dashboard & Windshield Car Mount Phone Holder, Window Phone Mount, Cellphone Mount for Car, Super Sticky Gel Pad, Vent Phone Holder, Easy Operation, Suitable for truck, Sports car, Taxi, Uber car, Truck, Adjustable Foot, Adjustable Telescopic Arm, Works Perfectly with Thick Case', 'Manufacturer': 'OQTIQ', 'Date First Available': 'March 2, 2020'}"
US,automotive,https://www.amazon.com/dp/B08RDNV8KQ,B08RDNV8KQ,28/05/2022,15:14:24,TICARVE Cleaning Gel for Car Detailing Putty Car Vent Cleaner Cleaning Putty Gel Auto Detailing Tools Car Interior Cleaner Dust Cleaning Mud for Cars and Keyboard Cleaner Gel Cleaning Slime Purple,4.1 out of 5 stars,In Stock.,"This fits your . Make sure this fits by entering your model number. 🚕【Perfect Car Cleaning Putty Gel】Magnolia flower aroma car cleaning gel putty reusable is perfect for cleaning the nooks and crannies in your auto. Car putty for cleaning is super great to get into the gaps and little crevices on the car to pick up the dust, debris, crumbs and pet hair🚗【Easy to Use】Car detailing gel is ideal for cleaning gaps and cavities. Push car detailing tools into any little cracks and the crud sticks and pulls back out! You can also press the detail putty on the keyboard surface and then pull out the car gel cleaner slowly, the dust would be carried away with the keyboard cleaner putty. Car goop cleaner is suitable for all devices and surfaces (except carpets)🚙【Reusable】Gel for cleaning car could be used for several times till the color of the auto detail gel turn to dark. After use, just put the car cleaning kits universal cleaning gel back in jar and keep in a cool place🌸【High-tech Cleaning Material】Cleaning putty gel car is made of high-tech cleaning material, smells sweet with magnolia flower scent. Car cleaning goop for car is sticky dust but not sticky to hands. Auto interior cleaner pick up all dust and debris and leaves no residue🌿【Multiple Uses】Auto detailing gel is also useful for home and office, PC keyboard clean and other rugged surface cleaning such as printer, cell phone, calculator, TV remote, computer cleaner and furniture. The suitable surface must be free of water and the magic dust cleaning mud would stick to it› See more product details",$6.99,https://images-na.ssl-images-amazon.com/images/I/81FM7HkkI-L.__AC_SX300_SY300_QL70_FMwebp_.jpg,TICARVE,#100 in Automotive (See Top 100 in Automotive)#26 in Car Care,"8,531 ratings",Ships from Amazon , TICARVE,No,"December 28, 2020","{'ASIN': 'B08RDNV8KQ', 'Customer Reviews': '4.1 out of 5 stars8,531 ratings4.1 out of 5 stars', 'Best Sellers Rank': '#100 in Automotive (See Top 100 in Automotive)#26 in Car Care', 'Date First Available': 'December 28, 2020', 'Manufacturer': 'TICARVE', 'Brand': 'TICARVE', 'Item Weight': '7.4 ounces', 'Product Dimensions': '2.7 x 2.7 x 2.3 inches', 'Manufacturer Part Number': 'TCG001-purple'}"
US,automotive,https://www.amazon.com/dp/B000XBCURW,B000XBCURW,28/05/2022,15:14:36,"303 Marine Aerospace Protectant - Provides Superior UV Protection, Repels Dust, Dirt, and Staining, Dries To A Smooth, Matte Finish, Restores and Maintains A Like-New Appearance, 32oz (30306)",4.7 out of 5 stars,In Stock.,"No Other Product Provides This Much Protection For Your Boat And Water Gear. Use Aerospace Protectant To Keep Your Boat’S Seats, Sails, Hull And Windows Colorful And Clean. Marine Aerospace Protectant Is A Premium Protectant Designed To Safeguard Boats And Boat Equipment Against The Damaging Effects Of Daily Exposure To Uv Rays. It’S Safe For Use On Outdoor Gear And Apparel, Too.Simply Spray On And Wipe Dry To Restore Color And Luster, Repel Stains And Prevent Fading Even In The Harshest Marine Conditions And Sunniest Climates. Aerospace Marine Will Even Help Keep Fishing Gear Clean And Prevent Inflatable Boats From Sticking Together During Storage. And Because It’S 100% Free Of Grease-Producing Silicone Oils And Petroleum Distillates, Aerospace Is Safe To Use On All Your Outdoor Materials—Vinyl, Rubber, Fiberglass And More.No Other Protectant Beautifies As Intensely Or Preserves As Powerfully. Keep Your Boat, Water Sport Equipment And Outdoor Gear Shiny Season After Season.","['$30.99', '$23.19']",https://images-na.ssl-images-amazon.com/images/I/71wBZHek9GL.__AC_SX300_SY300_QL70_FMwebp_.jpg,303 Products,,"11,061 ratings",Ships from Amazon.com , Amazon.com,Yes,"October 2, 2001","{'ASIN': 'B000XBCURW', 'Customer Reviews': '4.7 out of 5 stars11,061 ratings4.7 out of 5 stars', 'Domestic Shipping': 'Item can be shipped within U.S.', 'International Shipping': 'This item is not eligible for international shipping.Learn More', 'Date First Available': 'October 2, 2001', 'Manufacturer': 'Gold Eagle Co.', 'Brand': '303 Products', 'Model': '30350', 'Item Weight': '2 pounds', 'Product Dimensions': '13 x 5 x 2 inches', 'Country of Origin': 'USA', 'Item model number': '30306', 'Is Discontinued By Manufacturer': 'No', 'Exterior': 'Brushed', 'Manufacturer Part Number': '30306', 'Special Features': ""DIRECTIONS – Use only on clean, dry surfaces. For best results, use 303 Multi-Surface Cleaner to prep the surface. Place a drop cloth under the item to be treated to catch any overspray. Out of direct sun, spray product on surface and wipe completely dry with a clean, dry microfiber towel. Product can also be sprayed onto microfiber towel or applicator and applied to surface. If streaking occurs, too much product has been used. Use a wet towel to remove excess, and immediately wipe dry., ULTIMATE PROTECTION – 303 Marine Aerospace Protectant provides superior protection against the sun's damaging UV rays. This protector spray repels dust, dirt, and staining while also helping to prevent fading and cracking, to keep marine surfaces looking newer, longer., NON-GREASY – This restoration product dries to a smooth, matte finish with no oily or greasy residue. When treating your boat, canoe, kayak, or any other watersports toy, trust 303 Marine Aerospace Protectant to keep your prized possession looking like new., VERSATILE – This multi-purpose detailing spray restores and maintains a like-new appearance, texture, and color on a variety of surfaces including vinyl, plastic, synthetic and natural rubber, PVC, metal, gel coat, fiberglass, stainless steel, and more. Apply every 3 – 5 weeks for maximum UV protection., SHELF LIFE – All 303 Products are good for use up to 2 years from the bottle fill date which can be found as a Julian Date being a 5-digit number on the back of the bottle and is read as YYDDD. YY indicates the last two digits of the year of production, and DDD represents the number of the day of that year of production. Proudly made in the USA by a family-owned company in Chicago, Illinois."", 'Lift Type': 'Fluid in bottle'}"
US,automotive,https://www.amazon.com/dp/B001TJ3HUG,B001TJ3HUG,28/05/2022,15:15:12,"Chemical Guys SPI_109_16 Chemical Guys SPI_109_16 Leather Cleaner and Leather Conditioner Kit for Use on Leather Apparel, Furniture, Car Interiors, Shoes, Boots, Bags & More (2 - 16 fl oz Bottles)",4.6 out of 5 stars,In Stock.,"The Leather Cleaner and Conditioner Complete Leather Care Kit will breathe new life into your leather. Achieve the natural look and feel of soft, fantastic leather with the Leather Cleaner and Conditioner. The Leather Cleaner and Conditioner are both OEM approved, and are colorless and odorless so they will assure the natural leather scent and color are left intact. Leather is absolutely stunning when it is treated and cared for properly. Cleaning and conditioning is very important to keep leather looking its best. Mistreated or neglected leather can result in dried, aged and cracked leather. Treat your leather right with Chemical Guys Leather Cleaners and Conditioners.",$24.99$24.99,https://images-na.ssl-images-amazon.com/images/I/71g5iZEA2yL.__AC_SX300_SY300_QL70_FMwebp_.jpg,Chemical Guys,#82 in Automotive (See Top 100 in Automotive)#2 in Leather Care Products,"29,539 ratings",Ships from Amazon.com , Amazon.com,Yes,"February 19, 2009","{'ASIN': 'B001TJ3HUG', 'Customer Reviews': '4.6 out of 5 stars29,539 ratings4.6 out of 5 stars', 'Best Sellers Rank': '#82 in Automotive (See Top 100 in Automotive)#2 in Leather Care Products', 'Domestic Shipping': 'Item can be shipped within U.S.', 'International Shipping': 'This item is not eligible for international shipping.Learn More', 'Date First Available': 'February 19, 2009', 'Manufacturer': 'Chemical Guys', 'Brand': 'Chemical Guys', 'Model': 'SPI_109_16', 'Item Weight': '2.33 pounds', 'Product Dimensions': '10.98 x 5 x 5 inches', 'Country of Origin': 'USA', 'Item model number': 'SPI_109_16', 'Is Discontinued By Manufacturer': 'No', 'Manufacturer Part Number': 'SPI_109_16'}"
US,automotive,https://www.amazon.com/dp/B0002JN2EU,B0002JN2EU,28/05/2022,15:15:21,"Sea Foam SF-16 Motor Treatment - 16 oz. , white",4.8 out of 5 stars,In Stock.,"Sea Foam auto marine motor treatment, 16 fl. Oz., (1 can) (sf16-c). The product is sf16 16oz motor tune up. Easy and simple use kit.","['$9.99', '$8.48']",https://images-na.ssl-images-amazon.com/images/I/71Tc6dvoSVL.__AC_SX300_SY300_QL70_FMwebp_.jpg,Sea Foam,#109 in Automotive (See Top 100 in Automotive)#1 in Carburetor & Throttle Body Cleaners,"18,454 ratings",Ships from Amazon.com , Amazon.com,Yes,"September 27, 2017","{'ASIN': 'B0002JN2EU', 'Customer Reviews': '4.8 out of 5 stars18,454 ratings4.8 out of 5 stars', 'Best Sellers Rank': '#109 in Automotive (See Top 100 in Automotive)#1 in Carburetor & Throttle Body Cleaners', 'Date First Available': 'September 27, 2017', 'Manufacturer': 'Sea Foam', 'Brand': 'Sea Foam', 'Model': 'SF-16', 'Item Weight': '1 pounds', 'Product Dimensions': '2.75 x 7.5 x 2.75 inches', 'Country of Origin': 'USA', 'Item model number': 'sf-16', 'Is Discontinued By Manufacturer': 'No', 'Manufacturer Part Number': 'Sf-16', 'OEM Part Number': 'SFOSF16'}"
US,automotive,https://www.amazon.com/dp/B00U7HEUEI,B00U7HEUEI,28/05/2022,15:15:31,"Leather Honey Leather Cleaner The Best Leather Cleaner for Vinyl and Leather Apparel, Furniture, Auto Interior, Shoes and Accessories. Does Not Require Dilution. Ready to Use, 8 Ounce Bottle!",4.4 out of 5 stars,In Stock.,"NON-TOXIC, READY-TO-USE LEATHER CLEANER: This premixed version of our popular leather cleaner is the same non-toxic, natural product in a convenient, ready-to-use formula. Ideal for all your leather goods, plus vinyl, faux leather, plastic and rubber, our proven formula is powerful, odorless, and chemical-free.CLEAN ALL YOUR LEATHER - EVEN FAUX/VINYL: Quickly and gently removes dirt, oil, tough stains and grime from car seats, truck seats, upholstery, furniture, handbags, purses, shoes, jackets, accessories, holsters, work gloves, motorcycle gear, saddles, and tack. Effectively cleans new and old leather of all colors, including black leather, white leather, brown leather, red leather, and yellow leather. Safe for exotic leather as well!A POWERFUL CLEANER IN AN EASY SOLUTION: Premixed and ready to use immediately, this 8oz size is not concentrated and is ready to use out of the bottle – no mixing required! Use by moistening a lint-free cloth with cleaner and gently applying to your leather. No need to scrub or rub — simply wipe down the dirty leather and allow it to dry. Spot test on each leather item first. Not for use on suede. Great size to keep in the automobile.FAMILY OWNED, AMERICAN MADE, SPECIALLY FORMULATED: For over 50 years, we have specialized in making the best leather care products, including Leather Honey Leather Conditioner, the #1 best-selling leather care product on Amazon. Our small family business has millions of happy customers.UNLIMITED 100% SATISFACTION GUARANTEE: If you're not happy with any of our leather products, simply return them for a full refund of your purchase price!","['$24.99', '$16.99']",https://images-na.ssl-images-amazon.com/images/I/610yaZaO6nL.__AC_SX300_SY300_QL70_FMwebp_.jpg,Visit the Leather Honey Store,#91 in Amazon Launchpad (See Top 100 in Amazon Launchpad)#1 in Household Leather Upholstery Cleaners#1 in Amazon Launchpad 4-Star Store#2 in Automotive Vinyl Care Products,"18,520 ratings",Ships from Amazon , LEATHER Honey,Yes,,"{'Package Dimensions': '6.77 x 2.52 x 1.54 inches', 'Item Weight': '9.9 ounces', 'Manufacturer': 'Leather Honey', 'ASIN': 'B00U7HEUEI', 'Customer Reviews': '4.4 out of 5 stars18,520 ratings4.4 out of 5 stars', 'Best Sellers Rank': '#91 in Amazon Launchpad (See Top 100 in Amazon Launchpad)#1 in Household Leather Upholstery Cleaners#1 in Amazon Launchpad 4-Star Store#2 in Automotive Vinyl Care Products', 'Batteries Required?': 'No'}"
